,period_d,rp_re,insol_eflux,eq_temp,teff_k,logg_cgs,rstar_rsun,ra_deg,dec_deg,mission,label,star_key
7346,0.7099504,80.0,,,,,2.065,239.2255102,-25.4738433,K2,,239.22551_-25.47384
7347,3.400858,14.1,,,,,0.983,252.8617981,-25.0535105,K2,,252.8618_-25.05351
7348,3.4007758,5.57,,,5520.0,,0.89,252.8617981,-25.0535105,K2,,252.8618_-25.05351
7349,,7.51,,,,,1.249,242.5734559,-24.9906029,K2,,242.57346_-24.9906
7350,,,,,3095.0,,,253.4260962,-24.9408867,K2,,253.4261_-24.94089
7351,28.46762,37.0,,,,,1.97,253.2473212,-24.6262888,K2,,253.24732_-24.62629
7352,28.465633,18.4,,,5700.0,,0.96,253.2473212,-24.6262888,K2,,253.24732_-24.62629
7353,83830.0,12.0,,,4000.0,,0.74,244.3807553,-24.437006,K2,,244.38076_-24.43701
7354,8.79689,4.85,,,,,2.047,253.0328697,-24.3879636,K2,,253.03287_-24.38796
7355,1.153886,99.0,,,6841.0,4.09,1.8,252.4227596,-24.3737862,K2,,252.42276_-24.37379
7356,1.6398934,33.0,,,5175.0,,0.79,243.8244349,-24.3192726,K2,,243.82443_-24.31927
7357,23.210585,5.7,,,5244.0,,0.81,242.7532415,-23.840347,K2,,242.75324_-23.84035
7358,23.21037,15.3,,,,,1.207,242.7532415,-23.840347,K2,,242.75324_-23.84035
7359,1.330023,44.0,,,,,2.4,253.1042177,-23.5694775,K2,,253.10422_-23.56948
7360,50.73641,10.31,,,,,1.349,242.3657824,-23.5545059,K2,,242.36578_-23.55451
7361,46.1373,2.6,,,,,0.723,239.2624997,-23.2807451,K2,,239.2625_-23.28075
7362,1.957,,,,3913.0,,45.3731,248.6633692,-22.9708723,K2,,248.66337_-22.97087
7363,22.6398,1.27,,,,,0.862,247.4302723,-22.8473721,K2,,247.43027_-22.84737
7364,24.193613,30.7,,,5457.0,,0.87,250.4137354,-22.8284511,K2,,250.41374_-22.82845
7365,2.784496,2.09,,,,,0.256,246.86899,-22.7910827,K2,,246.86899_-22.79108
7366,0.64292573,,,,2914.0,4.86227,0.362033,245.3200013,-22.6936469,K2,,245.32_-22.69365
7367,10.2236,132.0,,,6960.0,4.05,2.04,240.7566702,-22.1313448,K2,,240.75667_-22.13134
7368,2.7518,0.669,,,,,0.647,248.394703,-21.965461,K2,,248.3947_-21.96546
7369,,133.0,,,,,8.12,239.6968009,-21.8948659,K2,,239.6968_-21.89487
7370,23.277669,32.8,,,4379.0,,0.68,247.1574907,-21.7675731,K2,,247.15749_-21.76757
7371,24.6842,2.49,,,,,1.17,240.8283058,-21.7560956,K2,,240.82831_-21.7561
7372,2.2,8.4,,,4800.0,,0.87,247.9469488,-21.5234812,K2,,247.94695_-21.52348
7373,2.64594828,,,,6634.0,3.98751,1.98054,244.8207081,-21.4599992,K2,,244.82071_-21.46
7374,2.6454165,9.47,,,5179.0,,0.79,244.8207081,-21.4599992,K2,,244.82071_-21.46
7375,20.98296043,,,,4822.0,4.59235,0.739921,243.7067684,-21.4237002,K2,,243.70677_-21.4237
7376,1.5271792,,,,5359.0,4.49859,0.899453,245.8138614,-21.3461111,K2,,245.81386_-21.34611
7377,7.8392,1.46,,,,,1.115,238.8197061,-21.0269691,K2,,238.81971_-21.02697
7378,2.32046168,,,,,,,239.9418766,-20.9699236,K2,,239.94188_-20.96992
7379,2.320937,15.7,,,,,1.157,239.9418766,-20.9699236,K2,,239.94188_-20.96992
7380,1.94297,2.571,,,3197.0,4.846,0.436,240.5178856,-20.8452602,K2,,240.51789_-20.84526
7381,0.2338108,,,,,,,240.4445692,-20.4447494,K2,,240.44457_-20.44475
7382,46.38363,3.22,,,,,0.762,249.3309961,-20.4286731,K2,,249.331_-20.42867
7383,46.40651,3.35,,,4812.0,,0.73,249.3309961,-20.4286731,K2,,249.331_-20.42867
7384,16.563155,1.66,,,3669.0,,0.48,239.9970933,-20.4091199,K2,,239.99709_-20.40912
7385,16.56127,0.957,,,,,0.258,239.9970933,-20.4091199,K2,,239.99709_-20.40912
7386,18.357773,1.74,,,4937.0,,0.75,242.0579035,-20.2883588,K2,,242.0579_-20.28836
7387,18.3647,2.61,,,,,1.22,242.0579035,-20.2883588,K2,,242.0579_-20.28836
7388,21.9184,3.18,,,,,0.72,245.551683,-19.9298146,K2,,245.55168_-19.92981
7389,49.8558,3.29,,,,,1.359,242.5725134,-19.9260062,K2,,242.57251_-19.92601
7390,4.981838,2.39347065,,,5774.0,4.37,0.978267,249.0251664,-19.7445289,K2,,249.02517_-19.74453
7391,4.9818921,2.66,,,5849.0,,1.04,249.0251664,-19.7445289,K2,,249.02517_-19.74453
7392,4.98049071,,,,5234.0,4.27715,1.13733,249.0251664,-19.7445289,K2,,249.02517_-19.74453
7393,4.9815,2.39,,,,,0.92,249.0251664,-19.7445289,K2,,249.02517_-19.74453
7394,4.98205,2.3,,,5594.0,4.382,1.01,249.0251664,-19.7445289,K2,,249.02517_-19.74453
7395,3.3055191,1.27,,,3430.0,,0.35,242.1683542,-19.6968996,K2,,242.16835_-19.6969
7396,3.30524,6.6,,,,,1.79,242.1683542,-19.6968996,K2,,242.16835_-19.6969
7397,14.5444413,,,,,,,250.0433702,-19.6594062,K2,,250.04337_-19.65941
7398,4.30221683,,,,7168.62,3.42072,4.08069,252.6635796,-19.6439489,K2,,252.66358_-19.64395
7399,11.31028,18.9,,,,,1.44,248.3992331,-19.4792517,K2,,248.39923_-19.47925
7400,11.31009,130.0,,,4793.0,2.37,10.0,248.3992331,-19.4792517,K2,,248.39923_-19.47925
7401,16.63311,44.0,,,5700.0,3.84,2.19,248.448636,-19.1778194,K2,,248.44864_-19.17782
7402,16.63091654,,,,5121.0,4.16342,1.27372,248.448636,-19.1778194,K2,,248.44864_-19.17782
7403,16.63237,10.7,,,3648.0,,0.47,248.448636,-19.1778194,K2,,248.44864_-19.17782
7404,1.057171,1.51,,,,,1.004,242.7831769,-19.1751977,K2,,242.78318_-19.1752
7405,0.98036126,1.44,,,3932.0,,0.58,245.1798804,-19.1443126,K2,,245.17988_-19.14431
7406,0.97988263,,,,4063.0,4.56888,0.701061,245.1798804,-19.1443126,K2,,245.17988_-19.14431
7407,0.980294,1.81,,,,,0.685,245.1798804,-19.1443126,K2,,245.17988_-19.14431
7408,0.980414,1.58,,,4202.0,4.758,0.66,245.1798804,-19.1443126,K2,,245.17988_-19.14431
7409,14.2005,2.36,,,,,0.786,251.5914378,-19.0501824,K2,,251.59144_-19.05018
7410,28.8077,2.08,,,,,0.215,250.7570798,-18.8713241,K2,,250.75708_-18.87132
7411,3.75927,68.0,,,,,10.7,245.2698986,-18.7691674,K2,,245.2699_-18.76917
7412,2.41628,2.68,,,,,1.01,246.879865,-18.6752663,K2,,246.87986_-18.67527
7413,2.4165066,0.988,,,3483.0,,0.38,246.879865,-18.6752663,K2,,246.87986_-18.67527
7414,4.4984354,3.12,,,4309.0,,0.66,247.0434622,-18.6239525,K2,,247.04346_-18.62395
7415,0.3938505,13.7,,,,,2.16,242.3165723,-17.9436003,K2,,242.31657_-17.9436
7416,2.3240489,33.4,,,5107.0,,0.78,241.5275444,-17.417342,K2,,241.52754_-17.41734
7417,1.86732,0.648,,,,,0.693,242.9236052,-17.3760132,K2,,242.92361_-17.37601
7418,22.9735,2.61,,,,,1.067,249.4014625,-17.2921568,K2,,249.40146_-17.29216
7419,14.658196,1.6,,,3610.0,,0.45,247.4748134,-17.2472927,K2,,247.47481_-17.24729
7420,14.65835,1.12,,,,,0.339,247.4748134,-17.2472927,K2,,247.47481_-17.24729
7421,6.4349,2.47,,,,,1.493,243.351091,-17.1551958,K2,,243.35109_-17.1552
7422,4.27065,7.6,,,,,1.5,248.2326858,-16.9754206,K2,,248.23269_-16.97542
7423,7.64309,8.0,,,,,1.5,248.2326858,-16.9754206,K2,,248.23269_-16.97542
7424,16.858,5.6,,,5957.0,4.351,1.07,244.8635344,-16.6892105,K2,,244.86353_-16.68921
7425,2.167697,12.14,,,,,2.489,244.8335028,-16.3371967,K2,,244.8335_-16.3372
7426,19.2299,1.96,,,,,0.612,249.1140807,-16.2289316,K2,,249.11408_-16.22893
7427,5.07152,3.2,,,,,0.426,245.0549931,-16.0690381,K2,,245.05499_-16.06904
7428,8.1191,57.0,,,6040.0,4.32,1.2,247.3388942,-15.6467547,K2,,247.33889_-15.64675
7429,16.235,11.0,,,6040.0,4.32,1.2,247.3388942,-15.6467547,K2,,247.33889_-15.64675
7430,4.20773,1.47,,,,,0.834,337.9897117,-16.7453086,K2,,337.98971_-16.74531
7431,1.1761477,19.3,,,,,2.38,339.584902,-16.7220361,K2,,339.5849_-16.72204
7432,27.270191,2.5,,,6171.0,4.129,1.612,333.4797735,-16.5931905,K2,,333.47977_-16.59319
7433,2.475573,2.98,,,,,0.888,333.9249669,-16.5636911,K2,,333.92497_-16.56369
7434,2.475641,5.02277659,,,5257.0,4.49,0.824753,333.9249669,-16.5636911,K2,,333.92497_-16.56369
7435,2.4756313,2.48,,,5239.0,,0.81,333.9249669,-16.5636911,K2,,333.92497_-16.56369
7436,2.475527,42.0,,,5962.0,4.4,1.06,333.9249669,-16.5636911,K2,,333.92497_-16.56369
7437,17.7259,23.4,,,,,1.752,340.959712,-16.4624626,K2,,340.95971_-16.46246
7438,17.72507,45.0,,,6189.0,4.152,1.33,340.959712,-16.4624626,K2,,340.95971_-16.46246
7439,17.725837,6.63,,,5971.0,,1.11,340.959712,-16.4624626,K2,,340.95971_-16.46246
7440,17.7256773,15.4613,39.274,697.0,6010.0,4.06,1.63,340.959712,-16.4624626,K2,,340.95971_-16.46246
7441,54.169832,22.0,,,3836.0,,0.55,334.6166913,-16.4609407,K2,,334.61669_-16.46094
7442,6.79143,1.72,,,,,0.609,340.6082059,-16.3332979,K2,,340.60821_-16.3333
7443,14.353347,2.19,,,5162.0,,0.79,339.9024279,-16.1298606,K2,,339.90243_-16.12986
7444,14.3533,2.18,,,,,0.855,339.9024279,-16.1298606,K2,,339.90243_-16.12986
7445,14.353438,2.159584,,,5317.0,4.59,0.82797,339.9024279,-16.1298606,K2,,339.90243_-16.12986
7446,1.88282,2.6,,,,,0.257,340.049047,-15.97035,K2,,340.04905_-15.97035
7447,6.4756,1.85,,,,,1.339,336.34701,-15.7509357,K2,,336.34701_-15.75094
7448,2.3181466,2.9,,,4343.0,,0.67,339.3096463,-15.5141494,K2,,339.30965_-15.51415
7449,2.31803,2.34,,,,,0.589,339.3096463,-15.5141494,K2,,339.30965_-15.51415
7450,6.37733,0.76,,,,,0.262,340.4138902,-15.376098,K2,,340.41389_-15.3761
7451,0.80032756,21.3,,,4028.0,,0.61,339.7266671,-14.9256728,K2,,339.72667_-14.92567
7452,8.3958,3.95,,,,,1.996,332.4628855,-14.8632288,K2,,332.46289_-14.86323
7453,12.26422,2.22,,,,,0.7596,335.4068605,-14.8395785,K2,,335.40686_-14.83958
7454,12.263354,2.16,,,4980.0,,0.76,335.4068605,-14.8395785,K2,,335.40686_-14.83958
7455,12.2631,1.87,,,5106.0,4.603,0.717,335.4068605,-14.8395785,K2,,335.40686_-14.83958
7456,12.25823207,,,,5038.0,4.60153,0.758844,335.4068605,-14.8395785,K2,,335.40686_-14.83958
7457,10.3631,1.64,,,,,0.613,332.5354772,-14.4845211,K2,,332.53548_-14.48452
7458,9.3826,2.39,,,6377.0,4.223,1.38,330.3003228,-14.0145545,K2,,330.30032_-14.01455
7459,9.38053,2.89,,,,,1.412,330.3003228,-14.0145545,K2,,330.30032_-14.01455
7460,9.3813402,2.86,,,6305.0,,1.39,330.3003228,-14.0145545,K2,,330.30032_-14.01455
7461,5.6505,1.33,,,,,1.012,330.6410805,-13.9855272,K2,,330.64108_-13.98553
7462,4.2304959,2.56,,,4335.0,,0.67,335.882977,-13.9795329,K2,,335.88298_-13.97953
7463,4.23119,2.17,,,,,0.516,335.882977,-13.9795329,K2,,335.88298_-13.97953
7464,9.9487,1.48,,,,,1.136,339.5953205,-13.9195267,K2,,339.59532_-13.91953
7465,4.1107634,1.01,,,2989.0,,0.18,341.2404563,-13.9011223,K2,,341.24046_-13.90112
7466,1.131305,3.93,,,,,1.122,332.4761401,-13.7777952,K2,,332.47614_-13.7778
7467,1.131316,4.6,,,6292.0,4.27,1.32,332.4761401,-13.7777952,K2,,332.47614_-13.7778
7468,4.1029,2.28,,,,,1.98,339.0346995,-13.5006049,K2,,339.0347_-13.5006
7469,14.454495,2.21,,,4521.0,,0.7,334.5266988,-13.4371919,K2,,334.5267_-13.43719
7470,28.564994,2.25,,,4418.0,,0.68,335.1789328,-13.2523483,K2,,335.17893_-13.25235
7471,5.87975,3.76,,,4056.0,4.883,0.393,335.057616,-13.1147717,K2,,335.05762_-13.11477
7472,5.8797,,,,4111.0,4.43205,0.807445,335.057616,-13.1147717,K2,,335.05762_-13.11477
7473,5.8796123,6.5,,,4089.0,,0.62,335.057616,-13.1147717,K2,,335.05762_-13.11477
7474,5.87913354,,,,4111.0,4.43205,0.807445,335.057616,-13.1147717,K2,,335.05762_-13.11477
7475,5.879829,6.97,,,,,0.701,335.057616,-13.1147717,K2,,335.05762_-13.11477
7476,3.2920598,4.54,,,3764.0,,0.52,332.3445038,-11.7342991,K2,,332.3445_-11.7343
7477,3.292013,5.76,,,,,0.674,332.3445038,-11.7342991,K2,,332.3445_-11.7343
7478,3.291897,3.39,,,3850.0,4.882,0.395,332.3445038,-11.7342991,K2,,332.3445_-11.7343
7479,7.445026,2.2805044,,,5277.0,4.65,0.825169,330.330489,-11.7244144,K2,,330.33049_-11.72441
7480,7.4448754,2.11,,,5132.0,,0.78,330.330489,-11.7244144,K2,,330.33049_-11.72441
7481,13.8543,3.18,,,,,1.848,330.7218052,-11.2150863,K2,,330.72181_-11.21509
7482,54.976021,39.1,,,6333.0,,1.41,337.940686,-11.1820785,K2,,337.94069_-11.18208
7483,2.59824,7.7,,,,,0.788,330.2420155,-11.1796342,K2,,330.24202_-11.17963
7484,2.573088,34.0,,,5165.0,3.68,2.5,333.294586,-11.177324,K2,,333.29459_-11.17732
7485,2.5730187,17.2,,,4488.0,,0.69,333.294586,-11.177324,K2,,333.29459_-11.17732
7486,37.827,1.42,,,,,0.577,332.6357627,-11.1661157,K2,,332.63576_-11.16612
7487,0.3584061,2.66,,,,,1.03,333.7150426,-10.769157,K2,,333.71504_-10.76916
7488,0.35840528,1.92,,,5862.0,,1.04,333.7150426,-10.769157,K2,,333.71504_-10.76916
7489,0.358378,1.65,,,5928.0,4.247,0.89,333.7150426,-10.769157,K2,,333.71504_-10.76916
7490,0.80858305,,,,6151.8,,2.31125,342.3413548,-10.7433097,K2,,342.34135_-10.74331
7491,4.00932,1.08,,,,,0.68,336.5503137,-10.6437939,K2,,336.55031_-10.64379
7492,20.6714,1.47,,,,,0.655,334.0195539,-10.5673649,K2,,334.01955_-10.56736
7493,,7.72,,,,,1.763,336.963888,-10.336838,K2,,336.96389_-10.33684
7494,,31.1,,,,,1.763,336.963888,-10.336838,K2,,336.96389_-10.33684
7495,0.367473,3.55452348,,,6060.0,4.19,1.26302,344.0163229,-10.3323149,K2,,344.01632_-10.33231
7496,0.36747226,3.32,,,6205.0,,1.29,344.0163229,-10.3323149,K2,,344.01632_-10.33231
7497,0.3674645,3.9,,,,,1.18,344.0163229,-10.3323149,K2,,344.01632_-10.33231
7498,0.367453,2.55,,,6167.0,4.16,0.95,344.0163229,-10.3323149,K2,,344.01632_-10.33231
7499,6.57986525,,,,5874.0,4.01131,1.68281,339.5115221,-10.2051939,K2,,339.51152_-10.20519
7500,3.5990666,1.62,,,5107.0,,0.78,332.6644652,-9.889599,K2,,332.66447_-9.8896
7501,3.59905,1.58797235,,,5459.0,4.59,0.826124,332.6644652,-9.889599,K2,,332.66447_-9.8896
7502,3.59912,1.46,,,5518.0,4.558,0.82,332.6644652,-9.889599,K2,,332.66447_-9.8896
7503,3.59922,1.63,,,,,0.809,332.6644652,-9.889599,K2,,332.66447_-9.8896
7504,5.01038,4.28,,,,,1.53,342.3740644,-9.6152957,K2,,342.37406_-9.6153
7505,0.62309386,2.52,,,4231.0,,0.65,335.0949721,-9.5097112,K2,,335.09497_-9.50971
7506,3.11594,1.59,,,,,0.367,335.0949721,-9.5097112,K2,,335.09497_-9.50971
7507,11.63547,2.6,,,,,0.892,330.8663286,-9.3454283,K2,,330.86633_-9.34543
7508,1.982116,35.0,,,,,2.05,334.3290959,-8.8300916,K2,,334.3291_-8.83009
7509,36.9321,2.98,,,,,0.955,338.0516437,-8.8033651,K2,,338.05164_-8.80337
7510,8.4532,2.66,,,,,1.0419,339.5293247,-8.7177469,K2,,339.52932_-8.71775
7511,0.434832,0.96,,,,,0.333,337.3577853,-8.2666588,K2,,337.35779_-8.26666
7512,0.4348359,1.59,,,3714.0,,0.5,337.3577853,-8.2666588,K2,,337.35779_-8.26666
7513,0.434827,1.62,,,3724.0,4.942,0.5,337.3577853,-8.2666588,K2,,337.35779_-8.26666
7514,4.31444335,,,,4952.0,,2.25969,335.1185265,-8.0607125,K2,,335.11853_-8.06071
7515,1.5339666,1.47,,,3757.0,,0.52,337.0856329,-8.0416566,K2,,337.08563_-8.04166
7516,1.53402,1.13,,,3698.0,4.71992,0.520027,337.0856329,-8.0416566,K2,,337.08563_-8.04166
7517,0.3176828,11.9,,,,,0.944,337.7112373,-8.0057126,K2,,337.71124_-8.00571
7518,10.49927,1.43,,,,,0.599,337.6528983,-7.7723921,K2,,337.6529_-7.77239
7519,5.23189,3.62,,,,,0.627,337.0778724,-7.5419744,K2,,337.07787_-7.54197
7520,1.13666,3.18,,,,,1.724,331.3563908,-7.3104388,K2,,331.35639_-7.31044
7521,12.4404,2.72,,,,,0.586,337.8799569,-7.2689116,K2,,337.87996_-7.26891
7522,1.49462,1.8,,,,,0.586,337.8799569,-7.2689116,K2,,337.87996_-7.26891
7523,2.018725,91.0,,,,,14.96,337.649565,-7.1315528,K2,,337.64956_-7.13155
7524,23.8039,12.0,,,4840.0,4.809,0.48,332.8893763,-6.5685682,K2,,332.88938_-6.56857
7525,3.47722,1.53,,,,,0.556,332.7659026,-6.3952942,K2,,332.7659_-6.39529
7526,0.44214967,1.32,,,4977.0,,0.76,337.1335977,-6.3475875,K2,,337.1336_-6.34759
7527,0.442094,1.16,,,5007.0,4.587,0.77,337.1335977,-6.3475875,K2,,337.1336_-6.34759
7528,0.442185,2.02,,,,,0.754,337.1335977,-6.3475875,K2,,337.1336_-6.34759
7529,18.406118,5.2,,,6684.0,,1.84,337.8536542,-5.9779773,K2,,337.85365_-5.97798
7530,18.415126,69.44309317,,,6211.0,3.56,3.465887,337.8536542,-5.9779773,K2,,337.85365_-5.97798
7531,10.4404,0.6739,41.745,,4893.0,4.596,0.746,339.060796,-5.6026936,K2,,339.0608_-5.60269
7532,27.837146,5.149,,,4241.0,4.696,0.64,340.3502909,-5.4936767,K2,,340.35029_-5.49368
7533,12.19649,2.23,,,,,1.062,339.8224026,-5.3446412,K2,,339.8224_-5.34464
7534,8.15306759,,,,5445.0,3.94879,1.71199,334.492397,-4.8647054,K2,,334.4924_-4.86471
7535,2.2021868,56.5,,,5695.0,,0.96,335.578027,-4.2062777,K2,,335.57803_-4.20628
7536,20.398147,2.93,,,5399.0,,0.85,335.2401767,-4.1394078,K2,,335.24018_-4.13941
7537,20.398071,2.57901435,,,5199.0,4.52,0.777455,335.2401767,-4.1394078,K2,,335.24018_-4.13941
7538,20.3997,2.65,,,,,0.778,335.2401767,-4.1394078,K2,,335.24018_-4.13941
7539,17.81188,21.6,,,5554.0,4.494,0.93,336.0111971,-3.9544253,K2,,336.0112_-3.95443
7540,17.80345864,,,,5561.99,4.29773,1.16413,336.0111971,-3.9544253,K2,,336.0112_-3.95443
7541,17.812866,22.5,,,5613.0,,0.92,336.0111971,-3.9544253,K2,,336.0112_-3.95443
7542,2.931226,90.0,,,6097.0,4.37,1.12,102.6886888,16.8084191,K2,,102.68869_16.80842
7543,1.81449,27.0,,,5614.0,4.49,0.92,99.5543522,18.2271705,K2,,99.55435_18.22717
7544,22.4844,79.0,,,6173.0,4.35,1.15,95.7830373,20.9714417,K2,,95.78304_20.97144
7545,3.47323985883,16.65896453,2304.5286,1767.12,7406.97,4.27763,1.56373,91.1082862,22.4994502,K2,,91.10829_22.49945
7546,3.47451,10.6,,,7143.0,4.117,1.83,91.1082862,22.4994502,K2,,91.10829_22.49945
7547,0.369181,16.5,,,6020.0,3.762,2.22,96.9100772,23.3407488,K2,,96.91008_23.34075
7548,6.71694,39.0,,,5267.0,4.549,0.82,93.9180397,24.3666198,K2,,93.91804_24.36662
7549,3.951971,8.44551389,,,4672.0,4.63,0.692034,60.0924866,12.6338236,K2,,60.09249_12.63382
7550,11.3256,2.18,,,,,1.043,62.5178165,12.7794292,K2,,62.51782_12.77943
7551,2.9237,2.57,,,,,0.573,54.9158205,13.0953289,K2,,54.91582_13.09533
7552,14.08549,21.1,,,5970.0,4.161,1.32,62.6037399,13.2177437,K2,,62.60374_13.21774
7553,15.0818,1.83,,,,,0.514,60.7088833,13.3435999,K2,,60.70888_13.3436
7554,3.16363,1.25,,,,,0.514,60.7088833,13.3435999,K2,,60.70888_13.3436
7555,23.9683,1.6119,28.046,,5296.0,4.455,1.129,64.5802782,13.8777944,K2,,64.58028_13.87779
7556,19.860476,2.08349198,,,4760.0,4.69,0.696718,60.3724029,14.0001347,K2,,60.3724_14.00013
7557,19.8606,2.21,,,,,0.648,60.3724029,14.0001347,K2,,60.3724_14.00013
7558,4.72048898787,14.61863458,18.2092,526.86,3553.0,4.74625,0.489916,64.2438245,14.7715619,K2,,64.24382_14.77156
7559,4.72046,8.7,,,,,0.385,64.2438245,14.7715619,K2,,64.24382_14.77156
7560,1.1430018,,,,5551.0,,3.28495,64.285922,14.9363492,K2,,64.28592_14.93635
7561,3.74234,1.61,,,,,0.502,60.3093491,15.3279672,K2,,60.30935_15.32797
7562,24.2747,1.56,,,,,0.424,59.9013782,15.5587994,K2,,59.90138_15.5588
7563,7.46967,2.4,,,,,0.279,65.0559891,15.819996,K2,,65.05599_15.82
7564,2.16594452,,,,6194.54,4.28076,1.30635,61.1318619,16.216647,K2,,61.13186_16.21665
7565,2.165976,2.61,,,,,1.1,61.1318619,16.216647,K2,,61.13186_16.21665
7566,2.16595219375,2.91081826,1867.8804,1676.71,6194.54,4.28076,1.30635,61.1318619,16.216647,K2,,61.13186_16.21665
7567,14.2683,,,,4955.0,,0.6,59.4758973,16.3575273,K2,,59.4759_16.35753
7568,14.26763,2.04,,,,,0.603,59.4758973,16.3575273,K2,,59.4759_16.35753
7569,14.27669647,,,,5160.0,4.6871,0.701437,59.4758973,16.3575273,K2,,59.4759_16.35753
7570,4.86406,1.09,,,3407.0,4.92702,0.298809,60.4636158,16.4328519,K2,,60.46362_16.43285
7571,4.86496,1.09,,,,,0.261,60.4636158,16.4328519,K2,,60.46362_16.43285
7572,15.97700259,,,,5692.43,,1.04527,53.7726155,16.615182,K2,,53.77262_16.61518
7573,3.7342439,30.71,,,,,2.642,56.8687464,16.9416013,K2,,56.86875_16.9416
7574,3.73478175,,,,6477.43,3.84369,2.27759,56.8687464,16.9416013,K2,,56.86875_16.9416
7575,0.567055,16.22,,,7020.0,4.0,1.42,65.623286,17.0378768,K2,,65.62329_17.03788
7576,0.5670195,,,,,,,65.623286,17.0378768,K2,,65.62329_17.03788
7577,14.14459,16.6,,,5011.0,3.663,2.69,55.7168593,17.1014246,K2,,55.71686_17.10142
7578,14.145239,14.86409395,,,5016.0,3.81,2.15381,55.7168593,17.1014246,K2,,55.71686_17.10142
7579,2.386772,4.0,,,,,0.286,61.0019418,17.3280323,K2,,61.00194_17.32803
7580,2.38669,3.5,,,3676.0,4.99,0.29,61.0019418,17.3280323,K2,,61.00194_17.32803
7581,43.36143,29.8,,,,,1.472,54.2949263,17.3427499,K2,,54.29493_17.34275
7582,27.353103,3.05048319,,,6148.0,4.15,1.448467,57.2668796,17.3754864,K2,,57.26688_17.37549
7583,2.357651,1.95,,,,,0.267,55.5807493,17.8002937,K2,,55.58075_17.80029
7584,2.35771,3.0,,,3655.0,5.007,0.267,55.5807493,17.8002937,K2,,55.58075_17.80029
7585,27.9329,2.51,,,,,0.573,55.0113018,17.8043597,K2,,55.0113_17.80436
7586,3.72007,1.55,,,,,0.986,52.5196213,17.8712249,K2,,52.51962_17.87122
7587,1.396291,1.89,,,5728.0,4.43,1.02,58.435751,17.8987325,K2,,58.43575_17.89873
7588,1.39657671,,,,5805.0,4.48176,0.96977,58.435751,17.8987325,K2,,58.43575_17.89873
7589,31.3537,3.85,,,,,0.816,51.5489144,18.0665887,K2,,51.54891_18.06659
7590,14.8484,2.68,,,,,0.816,51.5489144,18.0665887,K2,,51.54891_18.06659
7591,10.0696,1.69,,,,,0.816,51.5489144,18.0665887,K2,,51.54891_18.06659
7592,3.6494,,,,3338.0,4.89775,0.326267,52.8346342,18.3160503,K2,,52.83463_18.31605
7593,3.65017,1.15,,,,,0.249,52.8346342,18.3160503,K2,,52.83463_18.31605
7594,5.7663,,,,3338.0,4.89775,0.326267,52.8346342,18.3160503,K2,,52.83463_18.31605
7595,5.76808,1.19,,,,,0.249,52.8346342,18.3160503,K2,,52.83463_18.31605
7596,7.98471,1.19,,,,,0.249,52.8346342,18.3160503,K2,,52.83463_18.31605
7597,7.98221,,,,3338.0,4.89775,0.326267,52.8346342,18.3160503,K2,,52.83463_18.31605
7598,5.1718,0.8891,391.097,,5941.0,4.328,0.954,59.3753688,18.4535477,K2,,59.37537_18.45355
7599,5.7408,1.0668,107.349,,5342.0,4.704,0.76,58.2262717,18.4901888,K2,,58.22627_18.49019
7600,29.0529,,,,3373.0,4.89895,0.325107,54.3977776,18.8962644,K2,,54.39778_18.89626
7601,1.43689647,,,,4876.7,,10.8463,62.5328988,19.4111732,K2,,62.5329_19.41117
7602,1.436756,110.0,,,,,10.91,62.5328988,19.4111732,K2,,62.5329_19.41117
7603,59.847399221,11.75567728,0.4688,211.04,5765.3,4.38,1.09215,54.2743233,19.4995945,K2,,54.27432_19.49959
7604,59.848566,10.81438298,,,5738.0,4.4,0.983415,54.2743233,19.4995945,K2,,54.27432_19.49959
7605,59.84871,12.0,,,,,1.067,54.2743233,19.4995945,K2,,54.27432_19.49959
7606,11.37698,,,,4397.0,,0.64,59.8886978,19.5192704,K2,,59.8887_19.51927
7607,11.376,2.03,,,,,0.636,59.8886978,19.5192704,K2,,59.8887_19.51927
7608,0.8925,2.7,,,,,2.0,52.818831,19.8913826,K2,,52.81883_19.89138
7609,14.7619,2.11,,,,,0.735,57.1010868,20.081073,K2,,57.10109_20.08107
7610,14.7582,,,,4434.0,,0.7,57.1010868,20.081073,K2,,57.10109_20.08107
7611,0.7041655,,,,4564.0,,9.3189,57.7890482,20.5350814,K2,,57.78905_20.53508
7612,1.93426,1.64,,,,,0.928,58.8564158,20.6600216,K2,,58.85642_20.66002
7613,3.43827,1.98,,,,,0.928,58.8564158,20.6600216,K2,,58.85642_20.66002
7614,18.03895153,,,,5089.61,4.47396,0.88619,56.6413292,21.0342354,K2,,56.64133_21.03424
7615,2.41040731,,,,6276.0,3.95894,1.92538,60.0511457,21.4475359,K2,,60.05115_21.44754
7616,2.410271,17.3,,,6390.0,4.17,1.51,60.0511457,21.4475359,K2,,60.05115_21.44754
7617,1.6865884,,,,6199.0,3.57767,2.93748,57.1204621,21.797343,K2,,57.12046_21.79734
7618,8.4044,1.24,,,,,0.307,56.7378347,21.9166625,K2,,56.73783_21.91666
7619,1.1829266,29.0,,,,,1.51,58.3331051,21.9516663,K2,,58.33311_21.95167
7620,20.600656,2.166,,,5969.0,4.386,1.059,53.2390995,22.1158827,K2,,53.2391_22.11588
