,star_key
10969,178.05687_2.59412
10970,188.13732_-9.60761
10971,188.13732_-9.60761
10972,188.13732_-9.60761
10973,188.13732_-9.60761
10974,188.13732_-9.60761
10975,350.91705_-1.18918
10976,350.91705_-1.18918
10977,350.91705_-1.18918
10978,350.91705_-1.18918
10979,350.91705_-1.18918
10980,350.91705_-1.18918
10981,350.91705_-1.18918
10982,130.0267_19.09234
10983,130.0267_19.09234
10984,130.0267_19.09234
10985,130.0267_19.09234
10986,130.0267_19.09234
10987,130.0267_19.09234
10988,130.0267_19.09234
10989,130.0267_19.09234
10990,130.0267_19.09234
10991,130.0267_19.09234
10992,130.0267_19.09234
10993,293.83303_-28.49848
10994,293.83303_-28.49848
10995,293.83303_-28.49848
10996,293.83303_-28.49848
11003,9.82175_7.27699
11004,178.11057_4.25466
11005,178.11057_4.25466
11006,178.11057_4.25466
11007,178.11057_4.25466
11008,18.34439_8.98743
11009,18.34439_8.98743
11014,181.63241_-5.82743
11015,181.63241_-5.82743
11016,183.80887_2.02088
11017,183.80887_2.02088
11022,65.46961_21.35326
11023,65.46961_21.35326
11024,65.46961_21.35326
11025,65.46961_21.35326
11026,65.46961_21.35326
11027,65.46961_21.35326
11028,65.46961_21.35326
11029,65.46961_21.35326
11033,183.7515_-5.78202
11034,183.7515_-5.78202
11035,183.7515_-5.78202
11036,179.93971_-5.72169
11037,179.93971_-5.72169
11038,179.93971_-5.72169
11041,175.09722_4.55743
11042,175.09722_4.55743
11043,175.09722_4.55743
11044,175.09722_4.55743
11045,175.09722_4.55743
11046,175.09722_4.55743
11047,175.09722_4.55743
11048,175.09722_4.55743
11049,175.09722_4.55743
11050,175.09722_4.55743
11051,184.05452_-3.55309
11055,182.32925_-0.53934
11056,171.93366_-0.06285
11057,171.93366_-0.06285
11058,171.93366_-0.06285
11059,184.90049_0.96833
11060,184.90049_0.96833
11061,184.90049_0.96833
11062,184.90049_0.96833
11063,185.18809_2.28238
11064,185.18809_2.28238
11076,337.04425_-14.59934
11077,337.04425_-14.59934
11078,337.04425_-14.59934
11079,178.32967_6.41232
11080,178.32967_6.41232
11081,178.32967_6.41232
11082,178.32967_6.41232
11083,178.32967_6.41232
11084,178.32967_6.41232
11085,335.45069_-14.59336
11086,335.45069_-14.59336
11087,335.45069_-14.59336
11088,335.45069_-14.59336
11089,335.45069_-14.59336
11090,335.45069_-14.59336
11091,332.34077_-13.42886
11092,332.34077_-13.42886
11093,332.34077_-13.42886
11094,335.30814_-12.55698
11095,335.30814_-12.55698
11096,335.30814_-12.55698
11097,335.30814_-12.55698
11098,335.30814_-12.55698
11099,335.30814_-12.55698
11100,335.30814_-12.55698
11101,60.37524_15.62513
11102,60.37524_15.62513
11103,60.79297_16.34717
11104,60.79297_16.34717
11105,60.79297_16.34717
11106,60.79297_16.34717
11107,60.79297_16.34717
11108,60.79297_16.34717
11109,60.79297_16.34717
11110,52.50355_17.58411
11111,58.26918_17.90695
11112,58.26918_17.90695
11113,55.22962_20.73609
11114,52.88885_22.43482
11115,52.88885_22.43482
11116,52.88885_22.43482
11120,172.56014_7.58783
11121,172.56014_7.58783
11122,172.56014_7.58783
11123,172.56014_7.58783
11124,172.56014_7.58783
11125,172.56014_7.58783
11126,172.56014_7.58783
11127,172.56014_7.58783
11128,172.56014_7.58783
11129,172.56014_7.58783
11130,172.56014_7.58783
11131,172.56014_7.58783
11142,127.55411_10.91014
11143,127.55411_10.91014
11144,127.55411_10.91014
11145,127.55411_10.91014
11146,127.55411_10.91014
11147,127.55411_10.91014
11148,127.55411_10.91014
11149,127.55411_10.91014
11150,130.18005_10.98295
11151,130.18005_10.98295
11152,130.18005_10.98295
11153,130.18005_10.98295
11154,130.18005_10.98295
11155,130.18005_10.98295
11156,130.18005_10.98295
11157,130.18005_10.98295
11158,130.18005_10.98295
11159,130.18005_10.98295
11160,125.00718_14.01946
11161,125.00718_14.01946
11162,125.00718_14.01946
11163,125.00718_14.01946
11164,125.00718_14.01946
11165,125.00718_14.01946
11166,125.00718_14.01946
11167,125.00718_14.01946
11168,125.00718_14.01946
11169,125.00718_14.01946
11170,125.00718_14.01946
11171,125.00718_14.01946
11172,125.00718_14.01946
11173,125.00718_14.01946
11174,125.00718_14.01946
11220,203.62144_-15.03652
11221,203.62144_-15.03652
11222,203.62144_-15.03652
11223,203.62144_-15.03652
11224,203.62144_-15.03652
11225,203.62144_-15.03652
11226,203.62144_-15.03652
11227,203.62144_-15.03652
11228,203.62144_-15.03652
11229,203.62144_-15.03652
11230,203.62144_-15.03652
11231,174.96025_0.6036
11232,174.96025_0.6036
11233,174.96025_0.6036
11234,174.96025_0.6036
11235,174.96025_0.6036
11236,174.96025_0.6036
11237,174.96025_0.6036
11238,174.96025_0.6036
11239,174.96025_0.6036
11240,174.96025_0.6036
11241,174.96025_0.6036
11242,174.96025_0.6036
11243,174.96025_0.6036
11244,174.96025_0.6036
11245,174.96025_0.6036
11246,174.96025_0.6036
11247,174.96025_0.6036
11248,174.96025_0.6036
11249,174.96025_0.6036
11250,174.96025_0.6036
11251,174.96025_0.6036
11252,174.96025_0.6036
11253,174.96025_0.6036
11254,174.96025_0.6036
11255,174.96025_0.6036
11256,174.96025_0.6036
11257,174.96025_0.6036
11258,174.96025_0.6036
11259,174.96025_0.6036
11260,174.96025_0.6036
11261,174.96025_0.6036
11262,174.96025_0.6036
11263,174.96025_0.6036
11264,174.96025_0.6036
11265,174.96025_0.6036
11266,174.96025_0.6036
11267,205.36305_-13.16087
11268,205.36305_-13.16087
11269,205.36305_-13.16087
11270,205.36305_-13.16087
11271,201.63914_-12.80667
11272,201.63914_-12.80667
11273,201.63914_-12.80667
11274,201.63914_-12.80667
11275,206.58231_-11.55635
11276,206.58231_-11.55635
11277,206.58231_-11.55635
11278,206.58231_-11.55635
11279,205.2371_-11.00933
11280,205.2371_-11.00933
11281,205.2371_-11.00933
11282,205.2371_-11.00933
11283,205.2371_-11.00933
11294,200.45625_-8.47171
11295,202.39348_-7.37398
11296,202.39348_-7.37398
11297,202.39348_-7.37398
11298,202.39348_-7.37398
11299,202.39348_-7.37398
11300,198.84368_-6.46499
11301,198.84368_-6.46499
11302,198.84368_-6.46499
11303,198.84368_-6.46499
11304,198.84368_-6.46499
11305,198.84368_-6.46499
11306,198.84368_-6.46499
11307,198.84368_-6.46499
11308,198.84368_-6.46499
11309,198.84368_-6.46499
11310,198.84368_-6.46499
11311,208.90145_-6.13608
11312,208.90145_-6.13608
11313,208.90145_-6.13608
11314,208.90145_-6.13608
11315,208.90145_-6.13608
11316,208.90145_-6.13608
11317,208.90145_-6.13608
11318,208.90145_-6.13608
11319,208.90145_-6.13608
11320,208.90145_-6.13608
11321,208.90145_-6.13608
11322,208.90145_-6.13608
11323,208.90145_-6.13608
11324,208.90145_-6.13608
11325,208.90145_-6.13608
11326,208.90145_-6.13608
11327,202.25121_-4.61005
11328,202.25121_-4.61005
11329,202.25121_-4.61005
11330,293.56071_-23.13128
11331,293.56071_-23.13128
11332,293.56071_-23.13128
11333,293.56071_-23.13128
11334,269.87983_-27.60747
11336,283.26432_-22.40706
11337,283.26432_-22.40706
11341,17.38251_-0.51775
11342,17.38251_-0.51775
11343,17.38251_-0.51775
11344,15.21759_0.42597
11345,15.21759_0.42597
11346,11.25643_0.59319
11352,14.69035_1.38281
11353,340.30378_-14.48933
11354,340.30378_-14.48933
11355,340.30378_-14.48933
11356,340.30378_-14.48933
11357,340.30378_-14.48933
11358,340.30378_-14.48933
11359,340.30378_-14.48933
11360,340.30378_-14.48933
11361,340.30378_-14.48933
11362,340.30378_-14.48933
11363,340.30378_-14.48933
11364,17.64127_1.57841
11365,17.64127_1.57841
11366,21.10616_1.70491
11367,21.10616_1.70491
11368,21.10616_1.70491
11369,21.10616_1.70491
11370,18.4241_3.09707
11371,18.4241_3.09707
11372,18.4241_3.09707
11373,18.4241_3.09707
11374,18.4241_3.09707
11375,18.4241_3.09707
11376,13.1404_3.50777
11377,14.87598_4.22777
11378,14.87598_4.22777
11379,14.87598_4.22777
11380,14.87598_4.22777
11381,14.87598_4.22777
11382,18.47008_6.12386
11383,18.47008_6.12386
11391,11.29837_6.48159
11392,11.29837_6.48159
11395,12.8453_8.86755
11396,12.8453_8.86755
11397,12.8453_8.86755
11398,12.8453_8.86755
11399,12.8453_8.86755
11400,12.8453_8.86755
11401,169.4827_2.61904
11402,169.4827_2.61904
11403,169.4827_2.61904
11404,169.4827_2.61904
11405,169.4827_2.61904
11406,169.4827_2.61904
11407,169.4827_2.61904
11408,12.77001_9.51677
11409,12.77001_9.51677
11410,12.77001_9.51677
11411,12.77001_9.51677
11412,12.77001_9.51677
11415,16.46252_11.75372
11416,16.46252_11.75372
11417,16.46252_11.75372
11418,16.46252_11.75372
11419,16.46252_11.75372
11420,16.46252_11.75372
11421,185.30618_-10.28209
11422,185.30618_-10.28209
11423,185.30618_-10.28209
11424,185.30618_-10.28209
11425,185.30618_-10.28209
11426,185.30618_-10.28209
11431,186.5411_-9.62482
11432,186.5411_-9.62482
11433,186.5411_-9.62482
11434,183.64566_-9.56263
11435,183.64566_-9.56263
11436,183.64566_-9.56263
11438,187.2947_-6.8342
11439,187.2947_-6.8342
11440,186.87292_-6.72185
11441,186.87292_-6.72185
11442,186.87292_-6.72185
11443,186.87292_-6.72185
11444,186.87292_-6.72185
11445,186.87292_-6.72185
11446,186.87292_-6.72185
11447,186.87292_-6.72185
11448,186.87292_-6.72185
11449,186.87292_-6.72185
11450,191.36312_-6.57605
11451,191.36312_-6.57605
11452,289.09182_-15.77122
11453,289.09182_-15.77122
11454,73.76679_18.65432
11455,73.76679_18.65432
11456,73.76679_18.65432
11457,73.76679_18.65432
11458,230.4799_-20.2318
11459,230.4799_-20.2318
11460,230.4799_-20.2318
11461,230.4799_-20.2318
11462,230.4799_-20.2318
11463,230.4799_-20.2318
11464,230.4799_-20.2318
11465,230.4799_-20.2318
11466,230.4799_-20.2318
11467,230.4799_-20.2318
11468,253.76885_-28.71058
11469,253.76885_-28.71058
11470,253.76885_-28.71058
11471,253.76885_-28.71058
11472,253.76885_-28.71058
11473,253.76885_-28.71058
11474,253.76885_-28.71058
11475,253.76885_-28.71058
11476,253.76885_-28.71058
11477,347.70432_-7.85756
11478,347.70432_-7.85756
11479,347.70432_-7.85756
11501,227.84937_-17.87545
11502,227.84937_-17.87545
11503,181.23868_-6.8053
11504,179.83584_-6.51785
11505,181.12114_-4.89914
11506,181.12114_-4.89914
11507,183.46865_-3.83181
11508,183.46865_-3.83181
11511,181.62961_-1.1606
11512,188.89352_-10.06928
11513,188.89352_-10.06928
11514,182.81733_-9.41417
11515,183.36673_-8.99523
11516,63.27393_15.2477
11517,63.27393_15.2477
11518,63.27393_15.2477
11519,63.27393_15.2477
11520,63.27393_15.2477
11521,63.27393_15.2477
11524,190.68924_-8.53598
11526,186.08531_-6.37895
11527,186.08531_-6.37895
11528,185.55079_-4.71729
11529,185.55079_-4.71729
11530,189.91285_-3.37056
11532,187.6314_-1.16092
11533,186.80269_1.56686
11534,186.80269_1.56686
11535,94.20643_24.59583
11536,94.20643_24.59583
11537,94.20643_24.59583
11538,94.20643_24.59583
11539,94.20643_24.59583
11540,94.20643_24.59583
11541,76.86733_16.86769
11542,76.86733_16.86769
11543,76.86733_16.86769
11544,76.86733_16.86769
11545,76.86733_16.86769
11546,76.86733_16.86769
11557,129.68213_15.6806
11558,129.68213_15.6806
11559,129.68213_15.6806
11560,129.68213_15.6806
11561,131.35835_19.6984
11562,131.35835_19.6984
11563,131.35835_19.6984
11564,131.35835_19.6984
11565,342.03165_-14.49478
11566,342.03165_-14.49478
11567,342.03165_-14.49478
11568,342.03165_-14.49478
11569,342.03165_-14.49478
11570,342.03165_-14.49478
11571,342.03165_-14.49478
11572,342.03165_-14.49478
11573,157.93569_0.93728
11574,157.93569_0.93728
11575,157.93569_0.93728
11576,157.93569_0.93728
11577,157.93569_0.93728
11578,157.93569_0.93728
11579,157.93569_0.93728
11580,133.70949_11.84827
11581,133.70949_11.84827
11582,133.70949_11.84827
11583,133.70949_11.84827
11584,133.70949_11.84827
11585,133.70949_11.84827
11586,133.70949_11.84827
11587,133.70949_11.84827
11588,133.70949_11.84827
11589,133.70949_11.84827
11590,133.70949_11.84827
11591,133.70949_11.84827
11592,133.70949_11.84827
11593,133.70949_11.84827
11594,133.70949_11.84827
11595,133.70949_11.84827
11596,130.15514_13.01468
11597,130.15514_13.01468
11598,130.15514_13.01468
11599,130.15514_13.01468
11600,171.51519_1.23062
11601,171.51519_1.23062
11602,171.51519_1.23062
11603,171.51519_1.23062
11604,171.51519_1.23062
11605,171.51519_1.23062
11606,171.51519_1.23062
11607,171.51519_1.23062
11608,171.51519_1.23062
11609,171.51519_1.23062
11610,131.26656_13.54973
11611,131.26656_13.54973
11612,131.26656_13.54973
11613,131.26656_13.54973
11614,131.26656_13.54973
11615,131.26656_13.54973
11616,131.26656_13.54973
11617,131.26656_13.54973
11618,131.26656_13.54973
11619,125.22391_16.0908
11620,125.22391_16.0908
11621,125.22391_16.0908
11622,125.22391_16.0908
11623,125.22391_16.0908
11624,125.22391_16.0908
11625,132.62117_17.54239
11626,132.62117_17.54239
11627,132.62117_17.54239
11628,132.62117_17.54239
11629,132.62117_17.54239
11630,132.62117_17.54239
11631,132.62117_17.54239
11632,129.77689_19.01
11633,129.77689_19.01
11634,129.77689_19.01
11635,129.77689_19.01
11636,129.77689_19.01
11637,129.77689_19.01
11638,129.77689_19.01
11639,129.77689_19.01
11640,129.28237_20.39925
11641,129.28237_20.39925
11642,129.28237_20.39925
11643,129.28237_20.39925
11644,129.28237_20.39925
11645,129.28237_20.39925
11646,129.28237_20.39925
11647,129.28237_20.39925
11648,132.16988_20.45502
11649,132.16988_20.45502
11650,132.16988_20.45502
11651,132.16988_20.45502
11652,132.16988_20.45502
11653,132.16988_20.45502
11654,132.16988_20.45502
11655,132.16988_20.45502
11656,132.16988_20.45502
11657,132.16988_20.45502
11658,132.16988_20.45502
11659,132.16988_20.45502
11660,132.16988_20.45502
11661,132.16988_20.45502
11666,202.01619_-15.93797
11667,202.01619_-15.93797
11668,202.01619_-15.93797
11669,202.01619_-15.93797
11670,202.01619_-15.93797
11671,202.01619_-15.93797
11672,202.01619_-15.93797
11673,202.01619_-15.93797
11674,202.01619_-15.93797
11675,203.30187_-14.50411
11676,203.30187_-14.50411
11677,203.30187_-14.50411
11678,203.30187_-14.50411
11679,204.77929_-6.04176
11680,204.77929_-6.04176
11681,204.77929_-6.04176
11682,204.77929_-6.04176
11683,335.62331_-7.95635
11684,335.62331_-7.95635
11685,335.62331_-7.95635
11686,335.62331_-7.95635
11687,335.62331_-7.95635
11688,335.62331_-7.95635
11689,335.62331_-7.95635
11690,291.59536_-22.24771
11691,291.59536_-22.24771
11692,291.59536_-22.24771
11693,291.59536_-22.24771
11694,291.59536_-22.24771
11695,291.59536_-22.24771
11696,16.22747_7.26922
11697,16.22747_7.26922
11698,16.22747_7.26922
11699,13.43215_7.99529
11700,13.43215_7.99529
11701,13.43215_7.99529
11702,13.43215_7.99529
11703,13.19437_9.69292
11704,13.19437_9.69292
11705,13.19437_9.69292
11709,349.38435_1.30015
11710,349.38435_1.30015
11711,349.38435_1.30015
11712,349.38435_1.30015
11713,349.38435_1.30015
11714,349.38435_1.30015
11715,233.36982_-16.77371
11716,233.07434_-22.35834
11717,233.07434_-22.35834
11720,246.64294_-15.79254
11721,246.64294_-15.79254
11722,246.64294_-15.79254
11723,246.64294_-15.79254
11724,62.67042_24.40166
11725,62.67042_24.40166
11726,62.67042_24.40166
11727,62.67042_24.40166
11728,62.67042_24.40166
11729,62.67042_24.40166
11730,62.67042_24.40166
11731,62.67042_24.40166
11732,62.67042_24.40166
11733,234.85788_-20.1989
11734,234.85788_-20.1989
11736,234.85788_-20.1989
11737,76.44594_21.5482
11738,76.44594_21.5482
11739,76.44594_21.5482
11740,76.44594_21.5482
11741,205.37588_-9.94607
11742,351.6065_-6.02791
11743,352.05167_-7.60379
11744,19.61014_6.81673
11745,19.61014_6.81673
11746,19.61014_6.81673
11747,19.61014_6.81673
11748,19.61014_6.81673
11749,172.33537_-1.45514
11750,172.33537_-1.45514
11751,172.33537_-1.45514
11752,172.33537_-1.45514
11753,172.33537_-1.45514
11754,172.33537_-1.45514
11755,172.33537_-1.45514
11756,172.33537_-1.45514
11757,172.33537_-1.45514
11758,172.33537_-1.45514
11759,172.33537_-1.45514
11760,172.33537_-1.45514
11761,172.33537_-1.45514
11762,172.33537_-1.45514
11763,172.33537_-1.45514
11764,172.33537_-1.45514
11765,172.33537_-1.45514
11766,172.33537_-1.45514
11767,172.33537_-1.45514
11768,172.33537_-1.45514
11769,172.33537_-1.45514
11770,172.33537_-1.45514
11771,172.33537_-1.45514
11772,172.33537_-1.45514
11773,172.33537_-1.45514
11774,172.33537_-1.45514
11775,172.33537_-1.45514
11776,172.33537_-1.45514
11777,172.33537_-1.45514
11778,172.33537_-1.45514
11779,172.33537_-1.45514
11780,172.33537_-1.45514
11781,172.33537_-1.45514
11782,172.33537_-1.45514
11783,172.33537_-1.45514
11784,172.33537_-1.45514
11785,172.33537_-1.45514
11786,172.33537_-1.45514
11787,172.33537_-1.45514
11788,172.33537_-1.45514
11789,172.33537_-1.45514
11790,172.33537_-1.45514
11791,172.33537_-1.45514
11792,172.33537_-1.45514
11803,78.33912_16.4142
11804,78.33912_16.4142
11805,245.44055_-23.54827
11806,245.44055_-23.54827
11807,245.44055_-23.54827
11808,245.44055_-23.54827
11809,245.44055_-23.54827
11810,245.44055_-23.54827
11811,245.44055_-23.54827
11812,245.44055_-23.54827
11813,140.33908_14.36787
11815,233.62473_-23.25947
11816,233.62473_-23.25947
11817,228.61886_-21.02272
11818,232.44614_-17.55746
11819,166.80101_3.03994
11855,163.25191_5.30648
11856,156.4055_2.51388
11857,156.4055_2.51388
11858,156.4055_2.51388
11859,156.6227_4.76402
11860,159.42099_6.28587
11861,157.62222_6.86367
11862,353.91695_-7.68672
11863,351.61226_1.33759
11865,242.56136_-19.31938
11866,242.56136_-19.31938
11867,242.56136_-19.31938
11868,242.56136_-19.31938
11869,242.56136_-19.31938
11870,126.89683_11.66741
11871,126.89683_11.66741
11872,126.89683_11.66741
11873,126.89683_11.66741
11874,126.89683_11.66741
11875,126.89683_11.66741
11876,132.73764_13.17027
11877,132.73764_13.17027
11878,132.73764_13.17027
11886,136.48943_16.32551
11887,136.48943_16.32551
11888,136.48943_16.32551
11889,136.48943_16.32551
11890,129.38967_16.52206
11891,129.38967_16.52206
11892,129.38967_16.52206
11893,129.38967_16.52206
11894,133.8382_16.79407
11895,133.8382_16.79407
11896,133.8382_16.79407
11897,133.8382_16.79407
11898,127.76114_16.90047
11899,127.76114_16.90047
11900,127.76114_16.90047
11901,127.76114_16.90047
11905,130.08254_18.6929
11906,130.08254_18.6929
11907,127.57872_22.23592
11908,127.57872_22.23592
11909,127.57872_22.23592
11910,127.57872_22.23592
11911,127.57872_22.23592
11912,127.57872_22.23592
11913,127.57872_22.23592
11914,127.57872_22.23592
11915,127.57872_22.23592
11916,127.57872_22.23592
11917,127.57872_22.23592
11918,127.57872_22.23592
11919,127.57872_22.23592
11920,127.57872_22.23592
11921,127.93734_19.07459
11922,127.93734_19.07459
11923,127.93734_19.07459
11924,130.4972_19.91664
11925,130.4972_19.91664
11926,130.4972_19.91664
11927,133.1219_21.23868
11928,133.1219_21.23868
11929,134.20217_21.50269
11930,134.20217_21.50269
11931,134.20217_21.50269
11932,134.20217_21.50269
11933,134.20217_21.50269
11934,136.36149_21.66859
11935,136.36149_21.66859
11936,136.36149_21.66859
11937,132.70759_21.78904
11938,132.70759_21.78904
11939,132.70759_21.78904
11945,126.37268_23.29741
11946,126.37268_23.29741
11947,126.37268_23.29741
11953,199.09965_-14.44475
11954,199.09965_-14.44475
11955,199.09965_-14.44475
11972,206.65224_-11.80496
11973,206.65224_-11.80496
11974,206.65224_-11.80496
11975,206.65224_-11.80496
11981,129.12992_10.14722
11982,129.12992_10.14722
11983,124.64262_13.50278
11986,133.80811_18.94973
11987,169.44901_3.8665
11988,169.44901_3.8665
11989,169.44901_3.8665
11990,169.44901_3.8665
11991,169.44901_3.8665
11992,169.44901_3.8665
11993,169.44901_3.8665
11994,169.44901_3.8665
11995,169.44901_3.8665
11996,169.44901_3.8665
11997,169.44901_3.8665
11998,169.44901_3.8665
11999,169.44901_3.8665
12000,169.44901_3.8665
12001,169.44901_3.8665
12002,169.44901_3.8665
12003,169.44901_3.8665
12004,183.72036_1.96817
12005,238.81971_-21.02697
12006,238.81971_-21.02697
12007,238.81971_-21.02697
12008,238.81971_-21.02697
12009,238.81971_-21.02697
12010,243.68009_-19.34688
12011,243.68009_-19.34688
12012,243.68009_-19.34688
12013,337.85885_-13.26446
12014,337.85885_-13.26446
12015,337.85885_-13.26446
12016,332.63576_-11.16612
12017,332.63576_-11.16612
12018,332.63576_-11.16612
12019,332.63576_-11.16612
12020,332.63576_-11.16612
12021,332.63576_-11.16612
12022,332.63576_-11.16612
12023,329.72625_-10.87507
12024,329.72625_-10.87507
