koi_period,koi_period_err1,koi_period_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
2.42803503,4.19e-05,-4.19e-05,0.057,0.399,-0.057,3.045,0.513,-0.513,73.8,10.4,-10.4,0.85,0.24,-0.07,,,1249.87,1047.72,-307.98,8.8,6609.0,157.0,-196.0,4.484,0.036,-0.204,0.974,0.286,-0.076,296.99017,47.130661,14.049
372.94844,0.01716,-0.01716,0.4268,0.0215,-0.4211,13.879,0.888,-0.888,253.5,29.1,-29.1,1.34,0.58,-0.11,,,0.7,0.92,-0.16,17.1,5763.0,154.0,-144.0,4.559,0.032,-0.3,0.827,0.365,-0.065,286.22708,44.430328,13.962
0.787120016,1.791e-06,-1.791e-06,1.263,0.668,-0.034,3.1648,0.0946,-0.0946,265.5,7.3,-7.3,23.81,2.81,-3.12,,,3579.78,1514.49,-1214.25,43.3,6112.0,201.0,-201.0,4.481,0.15,-0.1,0.787,0.093,-0.103,295.2811,40.132858,14.964
72.563291,0.001641,-0.001641,0.4863,0.038,-0.4505,3.088,0.352,-0.352,332.3,40.9,-40.9,1.99,0.0,0.0,,,8.58,0.0,0.0,6.4,5780.0,,,4.438,,,1.0,,,294.20786,39.680115,13.482
174.510276,0.002148,-0.002148,0.024,0.413,-0.024,6.689,0.345,-0.345,1530.0,115.0,-115.0,1.74,0.14,-0.2,,,0.28,0.09,-0.09,14.8,4367.0,124.0,-155.0,4.822,0.06,-0.054,0.452,0.038,-0.052,300.48816,44.46067,15.873
7.65270746,6.544e-05,-6.544e-05,0.97,0.879,-0.942,79.8969,0.0,0.0,641.1,42.9,-42.9,3.21,0.97,-0.32,,,226.81,195.16,-64.34,254.3,6328.0,151.0,-189.0,4.481,0.05,-0.2,0.963,0.29,-0.097,295.50211,38.98354,13.099
2.27164952,2.105e-05,-2.105e-05,0.01,0.452,-0.01,4.054,0.196,-0.196,82.4,7.6,-7.6,0.97,0.33,-0.11,,,1269.46,1273.29,-414.95,12.7,6274.0,174.0,-240.0,4.434,0.056,-0.224,1.062,0.361,-0.12,295.32983,42.534962,15.332
3.84835742,3.311e-05,-3.311e-05,0.671,0.252,-0.426,10.18,0.224,-0.224,84.2,2.9,-2.9,0.77,0.21,-0.06,,,288.62,220.58,-72.71,32.8,5709.0,154.0,-154.0,4.57,0.042,-0.168,0.798,0.207,-0.069,297.50562,39.756802,13.656
1.0388961,1.143e-05,-1.143e-05,1.7017,0.2795,-0.3892,4.755,0.573,-0.573,600.8,54.7,-54.7,114.1,87.12,-16.68,,,9145.54,22350.48,-3396.5,14.7,7043.0,182.0,-256.0,4.264,0.071,-0.422,1.45,1.107,-0.212,290.86606,40.901581,12.114
293.76887,0.01413,-0.01413,0.753,0.207,-0.4046,4.68,1.1,-1.1,462.0,127.0,-127.0,1.97,0.86,-0.17,,,1.28,1.65,-0.33,4.0,6074.0,174.0,-176.0,4.522,0.049,-0.3,0.847,0.365,-0.075,295.15546,44.294861,15.099
1.87885327,2.188e-05,-2.188e-05,0.513,0.43,-0.31,3.302,0.323,-0.323,120.9,12.6,-12.6,0.97,0.29,-0.09,,,922.49,766.0,-248.32,12.1,5851.0,139.0,-157.0,4.534,0.05,-0.2,0.863,0.251,-0.084,297.42743,39.781139,13.689
0.785473311,8.84e-07,-8.84e-07,0.389,0.091,-0.389,1.3911,0.0296,-0.0296,339.6,6.9,-6.9,1.61,0.3,-0.22,,,2325.64,1380.11,-793.02,57.0,5356.0,175.0,-159.0,4.466,0.1,-0.125,0.871,0.16,-0.12,298.92361,40.749538,14.333
5.2438982,0.0001018,-0.0001018,0.644,0.302,-0.409,7.881,0.432,-0.432,162.2,7.5,-7.5,1.24,0.36,-0.16,,,262.14,231.56,-86.95,18.7,5804.0,172.0,-190.0,4.473,0.078,-0.195,0.927,0.273,-0.117,291.8269,41.7099,15.563
441.877824,0.007177,-0.007177,1.5335,0.4353,-0.3001,6.647,0.72,-0.72,1300.0,131.0,-131.0,39.55,3.36,-3.92,,,0.15,0.05,-0.04,15.2,4437.0,133.0,-129.0,4.629,0.054,-0.03,0.635,0.054,-0.063,297.78012,41.209229,15.05
2.9761504,0.0001345,-0.0001345,0.064,0.395,-0.064,6.079,0.867,-0.867,259.5,38.1,-38.1,1.02,0.04,-0.09,,,102.54,23.03,-28.76,8.3,4236.0,129.0,-142.0,4.612,0.052,-0.017,0.664,0.028,-0.061,290.15723,38.52438,15.104
64.0019669,0.0006215,-0.0006215,0.701,0.013,-0.526,4.724,0.231,-0.231,1112.5,83.9,-83.9,2.48,0.12,-0.11,,,2.55,0.44,-0.38,14.2,4652.0,74.0,-83.0,4.617,0.02,-0.032,0.697,0.034,-0.03,301.72076,44.41206,15.856
4.83809469,8.797e-05,-8.797e-05,0.014,0.438,-0.014,1.096,0.135,-0.135,1544.0,169.0,-169.0,0.79,0.12,-0.12,,,3.7,1.58,-1.31,11.3,3187.0,62.0,-88.0,5.091,0.01,-0.01,0.2,0.03,-0.03,289.37668,41.158672,17.058
361.91436,0.05101,-0.05101,0.6901,0.2651,-0.4772,8.68,1.2,-1.2,228.2,32.7,-32.7,1.84,0.76,-0.29,,,1.84,2.28,-0.72,13.0,6247.0,192.0,-231.0,4.309,0.139,-0.251,1.147,0.469,-0.184,286.40723,44.527355,13.971
9.3281912,0.0001021,-0.0001021,0.044,0.4,-0.044,3.991,0.249,-0.249,45.2,3.8,-3.8,0.59,0.09,-0.03,,,91.02,37.13,-13.94,13.7,5525.0,74.0,-82.0,4.514,0.032,-0.128,0.888,0.138,-0.046,286.38693,47.016628,12.897
0.629001455,4.57e-06,-4.57e-06,0.365,0.104,-0.365,1.263,0.202,-0.202,14.7,2.0,-2.0,0.81,0.17,-0.24,,,30567.67,18880.37,-17052.93,9.4,6739.0,161.0,-202.0,3.948,0.259,-0.111,2.059,0.439,-0.604,291.92636,37.101292,11.283
2.71603664,1.405e-05,-1.405e-05,0.44,0.513,-0.242,1.744,0.125,-0.125,98.5,8.7,-8.7,1.05,0.14,-0.06,,,807.43,278.79,-137.87,13.1,6011.0,72.0,-90.0,4.452,0.026,-0.104,1.041,0.138,-0.064,293.62308,47.96191,14.801
374.59003,0.08595,-0.08595,0.0624,0.4267,-0.0622,15.19,3.6,-3.6,267.9,51.7,-51.7,1.34,0.55,-0.14,,,0.62,0.8,-0.16,6.6,5497.0,174.0,-139.0,4.508,0.063,-0.258,0.827,0.343,-0.083,288.93597,49.360142,14.878
319.30633,0.01571,-0.01571,0.092,0.363,-0.092,6.74,1.1,-1.1,155.2,27.4,-27.4,1.26,0.43,-0.14,,,1.44,1.44,-0.46,7.2,6095.0,171.0,-214.0,4.459,0.056,-0.224,1.014,0.341,-0.114,292.33884,38.84491,13.327
1.75254087,1.932e-05,-1.932e-05,0.5574,0.0007,-0.5021,4.098,0.419,-0.419,42.5,3.3,-3.3,1.41,0.45,-0.56,,,8141.84,7640.51,-5521.16,17.7,6660.0,177.0,-224.0,3.894,0.346,-0.159,2.074,0.666,-0.814,297.16086,39.63007,12.58
3.38557445,1.874e-05,-1.874e-05,0.129,0.326,-0.129,1.879,0.136,-0.136,121.9,11.2,-11.2,1.63,0.42,-0.64,,,1122.9,882.68,-749.25,13.1,5718.0,169.0,-152.0,4.069,0.42,-0.168,1.48,0.386,-0.579,300.93539,45.596539,13.767
2.754024,0.0005967,-0.0005967,0.7277,0.1957,-0.4837,4.15,0.529,-0.529,172.2,16.8,-16.8,1.68,0.96,-0.24,,,1374.41,2440.86,-511.21,13.8,6419.0,185.0,-252.0,4.321,0.105,-0.318,1.188,0.682,-0.168,290.64301,48.887501,14.059
1.975208831,8.234e-06,-8.234e-06,0.559,0.387,-0.337,1.513,0.121,-0.121,76.3,6.5,-6.5,1.59,0.24,-0.35,,,4299.89,1733.32,-1779.24,15.1,6401.0,77.0,-77.0,4.029,0.196,-0.098,1.744,0.273,-0.376,292.16486,37.275742,13.609
0.960843605,3.699e-06,-3.699e-06,1.143,0.951,-0.126,3.22,0.195,-0.195,141.7,6.8,-6.8,19.15,5.4,-2.69,,,3120.32,2604.65,-1123.24,25.5,5708.0,160.0,-200.0,4.378,0.087,-0.188,1.129,0.318,-0.159,295.55756,46.172241,14.92
4.206109,0.0001094,-0.0001094,0.607,0.007,-0.489,5.16,0.533,-0.533,120.0,12.3,-12.3,0.91,0.17,-0.1,,,235.01,136.8,-71.9,11.9,5480.0,164.0,-164.0,4.522,0.08,-0.12,0.802,0.149,-0.092,298.47058,41.06625,15.316
0.962590772,4.63e-07,-4.63e-07,1.236,3.593,-0.047,1.2569,0.0226,-0.0226,1021.6,12.3,-12.3,31.51,10.18,-4.06,,,3989.37,3907.36,-1435.93,90.4,6274.0,196.0,-261.0,4.434,0.067,-0.216,1.062,0.343,-0.137,291.36423,43.385921,14.843
13.3997555,0.0001208,-0.0001208,0.375,0.077,-0.375,3.534,0.188,-0.188,167.3,14.1,-14.1,1.51,0.46,-0.18,,,145.65,126.7,-47.4,13.6,6401.0,153.0,-211.0,4.389,0.062,-0.188,1.15,0.35,-0.14,287.7627,43.274429,14.924
0.776950288,2.028e-06,-2.028e-06,0.047,0.405,-0.047,1.288,0.0605,-0.0605,396.0,18.6,-18.6,1.72,0.52,-0.17,,,2974.07,2726.23,-888.99,25.8,5861.0,186.0,-206.0,4.546,0.036,-0.204,0.865,0.26,-0.087,292.67294,38.58997,15.832
5.93725628,6.084e-05,-6.084e-05,0.351,0.104,-0.351,3.639,0.254,-0.254,115.6,8.1,-8.1,0.86,0.13,-0.12,,,148.97,71.27,-49.98,17.1,5428.0,162.0,-162.0,4.494,0.115,-0.104,0.799,0.117,-0.107,289.20834,50.61599,14.702
4.56383697,4.582e-05,-4.582e-05,0.365,0.094,-0.365,2.271,0.227,-0.227,201.8,23.7,-23.7,1.22,0.24,-0.13,,,218.18,132.0,-63.03,9.9,5408.0,160.0,-160.0,4.496,0.07,-0.13,0.861,0.168,-0.09,285.72272,43.00948,15.448
1.33258455,3.228e-05,-3.228e-05,1.141,2.093,-0.22,5.77,1.1,-1.1,152.7,24.0,-24.0,15.89,4.76,-1.71,,,1884.66,1668.18,-580.88,8.1,6039.0,168.0,-210.0,4.493,0.052,-0.208,0.951,0.285,-0.102,295.3027,46.772018,15.556
350.81029,0.02337,-0.02337,0.3892,0.0574,-0.3892,11.29,1.3,-1.3,538.3,59.2,-59.2,2.86,1.65,-0.48,,,1.51,2.67,-0.61,15.1,5841.0,162.0,-212.0,4.321,0.12,-0.32,1.226,0.709,-0.203,292.27774,39.461071,14.982
0.341842017,2.28e-07,-2.28e-07,0.957,0.115,-0.721,1.1554,0.0417,-0.0417,285.6,5.3,-5.3,1.72,0.2,-0.14,,,3991.16,1597.04,-949.26,70.1,5016.0,151.0,-136.0,4.601,0.03,-0.07,0.747,0.086,-0.058,285.41061,44.412209,14.915
0.570953851,3.429e-06,-3.429e-06,0.059,0.408,-0.059,0.998,0.216,-0.216,76.1,10.9,-10.9,1.01,0.33,-0.12,,,8688.17,8393.33,-2975.2,8.9,6238.0,173.0,-260.0,4.396,0.073,-0.218,1.145,0.375,-0.134,292.58865,38.80143,15.212
4.29258258,3.677e-05,-3.677e-05,0.339,0.113,-0.339,3.069,0.17,-0.17,369.6,26.6,-26.6,1.87,0.56,-0.18,,,428.77,389.18,-135.49,16.1,6137.0,191.0,-255.0,4.487,0.05,-0.2,0.963,0.288,-0.096,289.91635,43.507671,15.888
0.960842633,4.4e-07,-4.4e-07,1.341,0.363,-0.239,2.6441,0.0206,-0.0206,2022.9,13.4,-13.4,67.53,20.93,-13.96,,,14655.53,13807.27,-6885.77,176.1,7381.0,232.0,-310.0,4.186,0.124,-0.186,1.597,0.495,-0.33,295.5596,46.17804,13.402
14.5893928,,,,,,15.54,,,,,,,,,,,102.46,138.91,-29.61,,,,,,,,,,,294.74988,49.663441,12.616
5.49548533,2.675e-05,-2.675e-05,0.202,0.252,-0.202,2.461,0.122,-0.122,85.8,7.1,-7.1,1.3,0.36,-0.36,,,661.04,564.99,-367.92,14.2,6157.0,197.0,-241.0,4.159,0.258,-0.172,1.392,0.388,-0.388,281.89731,46.722664,13.95
0.980505042,9.38e-07,-9.38e-07,1.206,2.954,-0.102,1.4068,0.0467,-0.0467,426.6,10.0,-10.0,26.35,7.74,-4.75,,,3100.61,2771.91,-1293.23,51.5,5794.0,182.0,-202.0,4.372,0.128,-0.192,1.059,0.311,-0.191,296.34799,44.501961,15.198
20.4853893,0.0003165,-0.0003165,0.834,0.123,-0.57,10.229,0.314,-0.314,89.5,5.4,-5.4,3.6,0.67,-0.6,,,251.16,121.29,-87.29,17.9,4938.0,69.0,-79.0,3.45,0.143,-0.13,3.324,0.613,-0.551,290.62183,51.057301,13.007
3.58273837,2.315e-05,-2.315e-05,0.143,0.312,-0.143,1.523,0.154,-0.154,360.5,38.0,-38.0,1.64,0.37,-0.16,,,302.74,215.05,-86.99,11.6,5448.0,179.0,-179.0,4.517,0.05,-0.15,0.872,0.197,-0.085,296.159,44.56311,15.965
15.604841,0.0001334,-0.0001334,0.715,0.234,-0.497,4.543,0.172,-0.172,73.4,5.0,-5.0,1.57,0.32,-0.48,,,248.62,153.97,-144.65,15.3,6254.0,174.0,-212.0,4.019,0.266,-0.114,1.706,0.349,-0.524,298.20261,44.925831,13.096
75.681309,0.003837,-0.003837,0.6194,0.0555,-0.4638,11.62,2.0,-2.0,107.7,20.1,-20.1,1.64,0.93,-0.44,,,23.25,39.5,-12.12,9.1,6297.0,149.0,-191.0,4.155,0.211,-0.299,1.506,0.855,-0.398,294.05481,39.845249,12.211
62.060783,0.002215,-0.002215,0.928,0.013,-0.653,28.203,0.777,-0.777,472.9,26.6,-26.6,2.11,0.5,-0.17,,,6.07,4.63,-1.57,19.9,5526.0,200.0,-183.0,4.578,0.045,-0.144,0.784,0.185,-0.062,287.24524,38.68808,15.745
39.2820405,0.0005332,-0.0005332,1.241,0.3793,-0.2614,3.344,0.482,-0.482,157.5,22.1,-22.1,58.67,20.57,-27.39,,,108.22,115.49,-81.05,6.9,6143.0,195.0,-188.0,3.81,0.455,-0.201,2.136,0.749,-0.997,297.66504,40.681992,13.046
361.54561249,,,,,,25.28,,,,,,,,,,,,,,,,,,,,,,,,287.82489,45.34808,15.894
355.79978,0.01246,-0.01246,0.4433,0.5256,-0.2391,5.972,0.629,-0.629,172.3,20.0,-20.0,1.87,1.1,-0.42,,,2.6,4.72,-1.27,10.5,6350.0,174.0,-255.0,4.225,0.165,-0.317,1.394,0.82,-0.314,283.72427,46.879112,12.674
410.99389,0.03226,-0.03226,0.3421,0.2711,-0.3411,12.01,3.3,-3.3,550.0,129.0,-129.0,2.09,0.61,-0.15,,,0.55,0.47,-0.12,8.7,5471.0,149.0,-147.0,4.533,0.028,-0.227,0.898,0.261,-0.063,285.75586,44.724998,15.46
2.17823752,2.245e-05,-2.245e-05,0.037,0.403,-0.037,2.259,0.26,-0.26,44.0,5.7,-5.7,0.64,0.18,-0.09,,,1114.8,879.64,-392.18,10.1,6052.0,163.0,-181.0,4.422,0.105,-0.18,0.969,0.26,-0.14,288.19992,46.149422,14.102
1.404674486,9.347e-06,-9.347e-06,0.8171,0.0573,-0.5652,5.056,0.158,-0.158,155.5,8.7,-8.7,0.86,0.08,-0.08,,,379.5,128.34,-97.14,20.7,4716.0,138.0,-132.0,4.65,0.056,-0.038,0.609,0.056,-0.053,291.97629,37.668652,14.962
24.9097436,0.00058,-0.00058,0.5729,0.3876,-0.3527,3.856,0.6,-0.6,150.2,20.9,-20.9,2.24,1.08,-0.67,,,163.58,232.08,-94.07,9.7,6596.0,166.0,-231.0,4.037,0.24,-0.252,1.757,0.843,-0.527,297.16177,41.775822,13.073
12.3101351,0.0001292,-0.0001292,0.783,0.18,-0.576,3.797,0.199,-0.199,263.7,22.8,-22.8,1.51,0.07,-0.11,,,42.42,7.04,-8.25,12.9,5009.0,82.0,-75.0,4.491,0.077,-0.028,0.84,0.038,-0.063,289.85889,48.693851,15.629
2.61576515,1.619e-05,-1.619e-05,0.25,0.194,-0.25,2.777,0.145,-0.145,120.4,9.4,-9.4,1.06,0.31,-0.13,,,851.6,731.11,-281.87,15.1,6088.0,165.0,-201.0,4.446,0.084,-0.196,0.958,0.28,-0.12,292.98834,49.48497,15.18
409.2452,0.1121,-0.1121,0.0176,0.4272,-0.0176,13.06,1.8,-1.8,531.2,69.4,-69.4,2.1,0.83,-0.24,,,0.84,1.01,-0.24,12.8,5910.0,172.0,-165.0,4.466,0.074,-0.271,0.911,0.362,-0.101,289.90698,42.0462,15.42
6.94245216,5.042e-05,-5.042e-05,0.485,0.487,-0.285,3.491,0.147,-0.147,160.8,12.8,-12.8,1.34,0.42,-0.14,,,239.39,229.11,-75.54,14.7,6108.0,193.0,-236.0,4.466,0.054,-0.216,1.03,0.324,-0.108,292.15866,49.63776,15.158
9.4061364,0.0001239,-0.0001239,0.397,0.055,-0.397,4.882,0.312,-0.312,79.5,6.8,-6.8,1.14,0.19,-0.2,,,219.36,99.34,-83.24,13.2,5855.0,105.0,-117.0,4.24,0.162,-0.108,1.268,0.207,-0.228,292.67773,49.66391,14.09
0.935086665,4.071e-06,-4.071e-06,0.4742,0.044,-0.4344,1.12,0.13,-0.13,71.2,7.8,-7.8,1.18,0.71,-0.2,,,8250.8,15116.33,-3377.4,13.1,6762.0,155.0,-273.0,4.282,0.097,-0.346,1.348,0.82,-0.223,292.77893,40.795631,13.993
1.489457454,9.962e-06,-9.962e-06,0.171,0.361,-0.171,3.028,0.134,-0.134,56.3,2.3,-2.3,1.58,0.34,-0.51,,,8026.6,5024.1,-4729.45,29.7,6316.0,154.0,-173.0,3.908,0.292,-0.117,2.087,0.449,-0.673,284.69278,44.010208,13.09
1.181165291,3.891e-06,-3.891e-06,0.632,0.045,-0.474,1.013,0.113,-0.113,370.4,35.5,-35.5,1.52,0.2,-0.14,,,905.88,411.38,-238.26,14.1,5203.0,169.0,-154.0,4.582,0.048,-0.078,0.747,0.098,-0.066,291.34879,51.256119,15.971
66.373298,0.0007009,-0.0007009,0.021,0.411,-0.021,8.559,0.787,-0.787,415.0,31.9,-31.9,1.99,0.64,-0.21,,,11.59,10.94,-3.51,13.7,6143.0,164.0,-200.0,4.47,0.056,-0.224,0.976,0.315,-0.105,285.5575,49.33007,15.37
13.61165024,8.495e-05,-8.495e-05,0.112,0.337,-0.112,7.617,0.14,-0.14,95.5,3.3,-3.3,1.46,0.27,-0.24,,,198.73,98.98,-71.43,31.6,6170.0,110.0,-135.0,4.192,0.137,-0.125,1.499,0.272,-0.245,289.92145,46.74456,12.805
6.24564633,5.436e-05,-5.436e-05,0.594,0.382,-0.384,2.459,0.182,-0.182,212.0,21.2,-21.2,1.06,0.12,-0.07,,,67.62,27.85,-16.43,11.9,4858.0,161.0,-161.0,4.622,0.027,-0.059,0.707,0.08,-0.049,287.96814,46.470612,15.485
0.945829261,5.176e-06,-5.176e-06,0.326,0.15,-0.326,1.715,0.124,-0.124,98.2,7.7,-7.7,0.86,0.21,-0.07,,,2433.01,1748.46,-637.83,15.1,5959.0,160.0,-178.0,4.546,0.042,-0.168,0.859,0.209,-0.075,292.01379,42.28875,15.263
0.973160836,4.3e-06,-4.3e-06,0.034,0.452,-0.034,0.864,0.191,-0.191,138.3,20.7,-20.7,1.22,0.39,-0.13,,,3303.84,3066.78,-1042.56,9.8,6108.0,172.0,-236.0,4.466,0.052,-0.208,1.03,0.323,-0.108,294.86813,44.283199,15.238
4.05943749,2.57e-05,-2.57e-05,0.914,0.055,-0.69,3.245,0.137,-0.137,105.4,6.9,-6.9,2.11,1.1,-1.1,,,664.54,1119.9,-531.93,18.1,5051.0,192.0,-174.0,3.978,0.572,-0.308,1.655,0.862,-0.862,290.63043,44.565601,13.514
6.39903778,3.302e-05,-3.302e-05,0.241,0.198,-0.241,3.15,0.129,-0.129,186.6,9.0,-9.0,6.54,1.96,-3.19,,,2376.4,2037.34,-1830.11,24.1,5178.0,124.0,-171.0,3.286,0.372,-0.217,4.856,1.456,-2.366,283.47574,41.775318,13.507
0.739761008,3.791e-06,-3.791e-06,1.2359,0.0283,-0.2054,7.589,0.621,-0.621,292.1,12.5,-12.5,9.67,1.39,-1.38,,,117.05,44.98,-36.65,34.7,3417.0,50.0,-57.0,4.9,0.06,-0.06,0.35,0.05,-0.05,292.69855,37.778481,15.049
0.950735805,2.789e-06,-2.789e-06,0.57,0.402,-0.368,1.1434,0.0918,-0.0918,175.1,13.0,-13.0,1.39,0.46,-0.16,,,3129.59,3258.85,-1060.03,17.1,6039.0,217.0,-265.0,4.478,0.056,-0.224,1.005,0.333,-0.111,282.92773,42.80608,15.156
369.819993,0.008895,-0.008895,0.9179,0.036,-0.6339,20.232,0.968,-0.968,1599.0,76.2,-76.2,4.25,8.58,-0.37,,,0.38,3.56,-0.09,42.1,4806.0,149.0,-110.0,4.495,0.078,-0.856,0.839,1.694,-0.073,287.22513,44.899841,15.089
2.17815935,1.383e-05,-1.383e-05,0.503,0.442,-0.304,1.839,0.166,-0.166,116.3,10.2,-10.2,1.22,0.41,-0.14,,,1398.42,1391.09,-454.8,14.1,6258.0,174.0,-239.0,4.413,0.072,-0.217,1.098,0.37,-0.123,287.96655,46.33849,14.975
0.720460644,3.44e-07,-3.44e-07,1.272,2.49,-0.113,1.7846,0.0223,-0.0223,2111.5,20.5,-20.5,37.33,12.84,-4.27,,,5954.82,6047.46,-1900.16,117.2,6304.0,175.0,-219.0,4.435,0.056,-0.224,1.058,0.364,-0.121,297.72214,48.710258,14.828
3.7948721,2.483e-05,-2.483e-05,1.168,7.1,-0.097,1.713,0.254,-0.254,305.1,34.4,-34.4,16.1,4.43,-1.18,,,325.63,270.28,-81.18,11.3,5883.0,177.0,-195.0,4.58,0.035,-0.184,0.793,0.218,-0.058,295.19568,48.567421,15.302
122.0804953,0.0005677,-0.0005677,0.957,0.005,-0.668,4.054,0.299,-0.299,799.9,37.2,-37.2,2.92,0.2,-0.15,,,1.83,0.44,-0.31,23.3,5132.0,102.0,-102.0,4.571,0.032,-0.052,0.77,0.054,-0.04,284.96851,42.079201,14.157
0.638437699,5.25e-07,-5.25e-07,0.904,0.039,-0.641,0.3028,0.0501,-0.0501,286.8,13.8,-13.8,2.48,0.24,-0.14,,,2024.34,711.27,-442.0,25.8,5073.0,149.0,-164.0,4.571,0.02,-0.08,0.824,0.08,-0.046,294.63989,50.33419,15.23
1.8912851,3.084e-05,-3.084e-05,1.216,3.363,-0.091,6.182,0.346,-0.346,1223.4,57.2,-57.2,19.96,1.64,-1.64,,,299.44,103.69,-81.11,25.7,4700.0,167.0,-167.0,4.605,0.036,-0.04,0.707,0.058,-0.058,290.33072,37.882092,16.851
343.42046,0.04607,-0.04607,0.3519,0.1303,-0.3517,11.11,2.0,-2.0,482.7,60.2,-60.2,2.15,0.88,-0.21,,,1.27,1.52,-0.37,10.0,6115.0,161.0,-199.0,4.469,0.053,-0.291,0.967,0.397,-0.094,289.44867,41.731411,15.223
3.47148164,8.236e-05,-8.236e-05,0.719,0.261,-0.482,4.679,0.736,-0.736,122.7,17.1,-17.1,0.85,0.14,-0.06,,,209.73,110.56,-51.5,9.5,5297.0,159.0,-159.0,4.626,0.032,-0.097,0.716,0.118,-0.055,290.84921,38.63184,15.795
5.94373492,2.99e-05,-2.99e-05,0.197,0.279,-0.197,1.847,0.124,-0.124,301.0,25.4,-25.4,1.14,0.06,-0.1,,,48.82,10.68,-12.84,13.2,4391.0,118.0,-131.0,4.598,0.053,-0.018,0.682,0.032,-0.06,294.62097,49.89415,15.583
244.60373,0.0115,-0.0115,0.2652,0.214,-0.265,10.87,1.1,-1.1,769.8,85.8,-85.8,2.1,0.33,-0.15,,,0.72,0.37,-0.17,17.7,5166.0,161.0,-140.0,4.593,0.026,-0.107,0.771,0.123,-0.056,284.53635,48.749611,15.319
85.7567919,0.0005965,-0.0005965,0.713,0.003,-0.538,5.695,0.195,-0.195,159.1,10.9,-10.9,2.99,0.83,-0.45,,,18.44,13.35,-5.93,16.9,5037.0,70.0,-81.0,3.783,0.094,-0.175,2.213,0.614,-0.33,287.13489,47.488621,12.429
2.18660188,1.056e-05,-1.056e-05,0.828,0.02,-0.577,1.585,0.123,-0.123,122.3,10.3,-10.3,0.98,0.08,-0.1,,,345.07,106.33,-99.8,14.2,4904.0,148.0,-148.0,4.535,0.078,-0.048,0.772,0.06,-0.08,293.71136,47.887539,14.793
3.1339356,2.005e-05,-2.005e-05,0.768,0.201,-0.548,4.477,0.195,-0.195,203.7,11.0,-11.0,1.58,0.54,-0.17,,,704.95,717.03,-229.75,21.4,6137.0,193.0,-236.0,4.46,0.054,-0.216,1.018,0.341,-0.114,294.11237,46.252708,15.725
2.55315031,1.24e-05,-1.24e-05,0.32,0.138,-0.32,1.849,0.104,-0.104,185.3,14.2,-14.2,1.25,0.34,-0.12,,,699.7,584.17,-204.86,15.4,5970.0,188.0,-209.0,4.521,0.046,-0.184,0.908,0.248,-0.088,293.74326,45.761589,15.424
2.936587946,9.202e-06,-9.202e-06,0.863,0.006,-0.6,1.8952,0.0773,-0.0773,279.6,15.6,-15.6,1.77,0.41,-0.28,,,473.18,337.27,-174.56,20.1,5455.0,162.0,-162.0,4.421,0.149,-0.198,0.909,0.213,-0.142,290.74432,43.26078,15.404
1.33254212,2.139e-05,-2.139e-05,0.662,0.297,-0.447,3.848,0.464,-0.464,37.4,4.3,-4.3,1.45,0.34,-0.63,,,12477.61,8649.33,-9019.59,10.6,6613.0,182.0,-250.0,3.87,0.397,-0.132,2.237,0.52,-0.965,294.71292,46.576221,13.0
10.7769944,0.0001209,-0.0001209,0.069,0.381,-0.069,2.616,0.235,-0.235,185.6,19.5,-19.5,1.15,0.25,-0.17,,,75.83,51.67,-27.16,11.3,5455.0,162.0,-162.0,4.457,0.124,-0.17,0.852,0.19,-0.127,287.08749,42.668671,14.587
0.918921494,1.789e-06,-1.789e-06,0.011,0.446,-0.011,0.9425,0.0543,-0.0543,321.0,15.7,-15.7,1.49,0.4,-0.13,,,1960.12,1563.63,-514.97,23.7,5655.0,169.0,-169.0,4.561,0.042,-0.179,0.833,0.22,-0.073,298.29953,44.78899,15.606
7.84931877,7.556e-05,-7.556e-05,0.107,0.352,-0.107,3.747,0.31,-0.31,68.2,6.6,-6.6,0.81,0.12,-0.11,,,172.98,70.0,-52.88,12.6,5678.0,113.0,-91.0,4.365,0.144,-0.108,0.99,0.138,-0.138,288.2327,48.002178,13.858
67.7125988,0.000294,-0.000294,1.8756,0.1083,-0.6561,1.538,0.194,-0.194,542.4,57.5,-57.5,82.63,35.03,-6.63,,,10.63,13.37,-2.62,13.4,6309.0,173.0,-179.0,4.517,0.052,-0.306,0.847,0.359,-0.068,294.91577,46.485321,14.213
12.4285576,0.0003203,-0.0003203,0.892,0.016,-0.637,13.98,0.756,-0.756,620.1,53.5,-53.5,2.22,0.44,-0.18,,,47.26,29.57,-11.91,13.2,5492.0,164.0,-164.0,4.604,0.032,-0.128,0.752,0.152,-0.061,300.56305,43.980068,15.663
1.275511306,9.549e-06,-9.549e-06,0.011,0.44,-0.01,1.889,0.187,-0.187,69.3,7.9,-7.9,0.84,0.26,-0.12,,,2160.97,1899.85,-795.87,10.3,5921.0,158.0,-193.0,4.418,0.101,-0.203,1.015,0.305,-0.153,298.01016,43.37159,15.083
